variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre18,-.0072491669826919,.4239812918221291,-.0170978463496288,.9863585570261638,-.8382372290728314,.8237388951074477
pre17,-.1326250333815815,.4183013328702044,-.3170562055625435,.7512009546552474,-.9524805804922828,.6872305137291198
pre16,.0328705483477184,.3845543537912195,.0854769892049235,.931882188463396,-.7208421351811458,.7865832318765826
pre15,.0215103119578093,.4000723576955477,.0537660539251215,.9571215554252357,-.7626171003354901,.8056377242511087
pre14,-.016624768588117,.4208540526225826,-.0395024557433118,.9684897956465944,-.8414835544761035,.8082340172998694
pre13,-.1640117937880706,.3986277473949066,-.4114409868854158,.6807492049745797,-.9453078219204178,.6172842343442766
pre12,.1907440111406356,.3348754179477933,.5695969334194975,.5689511088464002,-.4655997473448372,.8470877696261083
pre11,.1753341083738809,.2358941368998654,.7432745496693222,.4573154767003053,-.2870099041140163,.637678120861778
pre10,.4319994158834793,.2677959258805144,1.613166497821291,.1067083398851023,-.0928709540488866,.9568697858158453
pre9,.0905700968542241,.3644125918338558,.2485372319283553,.803718766644532,-.6236654586530282,.8048056523614765
pre8,.2222283883932806,.261976087126891,.8482773784068386,.3962835128128336,-.2912353071861529,.7356920839727141
pre7,.5410612444769701,.271016758928213,1.99641249720755,.0458890416234861,.0098781577708986,1.072244331183042
pre6,-.0050956298512358,.3025557986524555,-.0168419507209284,.9865627028001172,-.5980940985238007,.5879028388213291
pre5,.1639480782398346,.3116126622745842,.5261277800558959,.5987994282068855,-.4468015169449935,.7746976734246627
pre4,.1423728521982804,.2472503177339762,.5758247491979505,.5647336432357339,-.3422288657263979,.6269745701229587
pre3,-.1147281876804569,.2530033825153314,-.4534650348933759,.6502139154424904,-.6106057053773173,.3811493300164035
pre2,-.1677030360599665,.3893693902626434,-.4307042111010443,.6666834564747226,-.9308530176570684,.5954469455371354
post0,.1390859421091962,.2827368413991252,.491927197817336,.6227708105242082,-.4150680841357024,.6932399683540948
post1,-.0020354367775151,.3010191197709787,-.0067618189139072,.9946048901983904,-.5920220701865822,.587951196631552
post2,-.0027581884090995,.3356992981555572,-.0082162471719598,.9934444569910345,-.660716722429365,.655200345611166
post3,-.0201384251969481,.3376473686215124,-.0596433648488532,.9524396796697814,-.6819151071698318,.6416382567759357
post4,-.0175114366730912,.3564536130882875,-.0491268317394048,.9608182205830216,-.71614768048531,.6811248071391276
post5,.2239161394184515,.3010481629652806,.7437884264527977,.4570044830106677,-.3661274176054434,.8139596964423463
post6,-.3876555972136106,.3999808656803351,-.9691853547900092,.332452716788136,-1.17160368845222,.3962924940249991
post7,.1381434561431877,.3750766426532265,.3683072749238264,.7126441286069807,-.5969932548993361,.8732801671857114
post8,.1828077756793945,.3390768990736264,.5391336778731719,.5897946190541867,-.4817707344944359,.8473862858532248
post9,.1689063828272667,.3250717348810782,.519597260244906,.6033443080600036,-.4682225099315994,.8060352755861327
post10,.2700949211293083,.3844855766916636,.7024838836696067,.4823774489205468,-.4834829617614652,1.023672804020082
post11,.3365708128701896,.4137516194284494,.813461016382543,.415953788434175,-.474367459754694,1.147509085495073
post12,-.3498735492108372,.4410927112740438,-.7931973035788079,.4276628782742973,-1.214399377151088,.5146522787294132
post13,-.1516555176045791,.4159716134536962,-.3645814106049826,.7154238932831387,-.9669448985648404,.6636338633556823
post14,.0739771257332877,.4415963739743326,.1675220406986122,.8669593066030634,-.7915358629598849,.9394901144264604
post15,-.1618321077217393,.4816498236442806,-.3359953638045124,.7368743625987748,-1.105848415224598,.7821841997811192
post16,-.0063536492642431,.4475430985733951,-.0141967316320958,.9886730275047448,-.8835220039975566,.8708147054690705
post17,-.504376836642568,.5152743285863493,-.9788510870050942,.3276535631853452,-1.51429596282987,.5055422895447339
post18,-.3559094525158878,.5981197974712722,-.5950471026383009,.5518119859875927,-1.528202713999972,.8163838089681968
post19,-1.261216263816813,1.315645761119396,-.9586290634522526,.3377456458040233,-3.839834572023617,1.317402044389991
post20,-1.803139062891461,1.412984200776109,-1.27612117807195,.2019126862820178,-4.572537207136747,.9662590813538252
post21,-1.69728046871586,1.245602978575705,-1.362617541792193,.1730030774371888,-4.138617445760057,.7440565083283373
post22,-.6605771324433418,1.141567391852371,-.5786580250610104,.5628199438770463,-2.898008106399312,1.576853841512629
post23,-.7489051920210991,1.376000085772705,-.5442624602748805,.5862608756752921,-3.445815802859626,1.948005418817428
post24,-.8643830510134047,1.280274690595725,-.6751543691074599,.4995776940539363,-3.373675334899186,1.644909232872376
post25,-1.332055100028808,1.359196395990049,-.9800313655618021,.3270706362566799,-3.996031084085946,1.33192088402833
post26,-1.128629782831347,1.428573248934231,-.7900398412705451,.429504501090285,-3.928581900019813,1.671322334357119
post27,-2.605019528378581,1.208317111553382,-2.155907173266488,.0310909142417872,-4.973277548926677,-.2367615078304848
post28,-1.448759081097557,1.31655945804115,-1.100412953056523,.2711522373123583,-4.029168202363784,1.13165004016867
post29,-.4285812983907203,1.371124060434993,-.3125766010223405,.7546023576106948,-3.115935075179627,2.258772478398186
post30,-.7874081501472338,1.333751116414881,-.5903711273088076,.5549418632061905,-3.401512302660488,1.82669600236602
post31,-1.138848622972235,1.277903598260531,-.8911850819752161,.3728298862247886,-3.643493651277018,1.365796405332548
