variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre16,-.3532047394195509,2.590337436921368,-.1363547213521868,.8915408664092676,-5.430172823591227,4.723763344752125
pre15,-2.085950270178191,2.413707575760398,-.8642100191118005,.3874725293101785,-6.816730187880054,2.644829647523672
pre14,.2298742547106499,2.46846081618726,.0931245305589697,.925804629545348,-4.608220042264726,5.067968551686025
pre13,-1.474526016986983,2.541451059021758,-.5801906008587667,.5617860913285389,-6.455678561140807,3.506626527166841
pre12,-.1649045153055514,2.219892488138473,-.0742849107272915,.9407836833514994,-4.515813841607967,4.186004810996865
pre11,-1.419452972016782,2.277288977190044,-.6233082345870093,.5330819875395897,-5.882857349699324,3.04395140566576
pre10,-1.291754713599185,2.303518798333849,-.560774548283921,.5749512394507228,-5.806568596044513,3.223059168846143
pre9,-1.020396476258867,2.349504547407386,-.4343028309457187,.664068548367311,-5.625340770690422,3.584547818172688
pre8,-.1676821433183993,3.073590165964415,-.0545557911966395,.956492359785612,-6.19180817184514,5.856443885208342
pre7,-.7511536704229377,2.401130790635668,-.3128333006067027,.7544073140502595,-5.457283542239032,3.954976201393156
pre6,-.912281665994914,2.20311893570155,-.4140864350132834,.6788108068163261,-5.230315433628167,3.405752101638339
pre5,-2.256679963149292,2.450061441884905,-.9210707636022226,.3570134831307397,-7.05871214915398,2.545352222855396
pre4,.0725635202312042,2.704888258105488,.0268268088390564,.9785978705482777,-5.228920047860833,5.374047088323242
pre3,-.4364308708265142,2.400250892999683,-.1818271881907688,.8557183470815898,-5.140836174965997,4.267974433312967
pre2,-.348688124605378,2.419260912796039,-.144130020355012,.8853977993965209,-5.090352382891109,4.392976133680354
post0,-.708749837383189,2.319694228329846,-.3055358886216141,.759958040697158,-5.255266980055119,3.837767305288742
post1,-.306184560511738,2.328931008967734,-.1314700003275107,.8954035168329409,-4.870805460567027,4.25843633954355
post2,.2030796401346938,2.421584998522266,.0838622803901659,.933165929764308,-4.543139742471427,4.949299022740814
post3,-.2798747596403987,2.173680010795688,-.1287561914589024,.8975505710509974,-4.540209294714583,3.980459775433786
post4,-1.208738962412254,2.311648093965086,-.5228905582851705,.6010504154176936,-5.739485971514485,3.322008046689977
post5,.3426159258392752,2.408328277486253,.1422629668231477,.8868722971475265,-4.377620760983166,5.062852612661715
post6,-.6734517885839926,2.547027565767601,-.2644069493535432,.791466357210704,-5.665534085119214,4.318630507951228
post7,-2.168828780864758,2.0777768889689,-1.043821784898687,.2965678505884206,-6.241196651153481,1.903539089423965
post8,-2.247454928538224,2.1865582098616,-1.027850490511514,.3040201615517768,-6.533030269967334,2.038120412890886
post9,-.4759843624802413,2.995442418310365,-.1589028584127246,.8737454086240752,-6.346943620132119,5.394974895171637
post10,-1.560333596296245,3.237027764916868,-.4820266335702305,.6297870263999912,-7.904791432489493,4.784124239897003
post11,-.4778096965920757,4.319071170736693,-.1106278821774027,.9119114364122931,-8.943033637901239,7.987414244717089
post12,-.907189583691241,3.572498883573013,-.2539369817196194,.7995442437092515,-7.909158730303897,6.094779562921415
post13,0,,,,,
post14,-.8195846318629505,5.83759978032357,-.1403975371222729,.8883459036724196,-12.26106995745608,10.62190069373018
post15,-.605064476416011,6.087387790323535,-.0993964073354776,.920823535170714,-12.536125305379,11.32599635254698
post16,.1985729975001313,6.222254081581094,.0319133540508962,.9745411490721024,-11.99682090505616,12.39396690005642
post17,-1.255358482796877,5.883803845625313,-.2133583164452793,.8310474905768137,-12.78740211232076,10.276685146727
