variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre17,.1920757308637081,.6274680336859972,.3061123763315539,.7595190850151304,-1.037739016611012,1.421890478338428
pre16,.6886490417496525,.7266401040310073,.9477168104669685,.3432736406529192,-.7355393918735598,2.112837475372864
pre15,-.0180416245905048,.6293512292594882,-.0286670204994007,.9771301593806617,-1.251547367565112,1.215464118384102
pre14,.6250737753700534,.5710620881841513,1.094581111762553,.2737001942839679,-.4941873504071194,1.744334901147226
pre13,.1890110719266765,.6073959080521271,.3111826560254921,.7556617674285062,-1.001463032212495,1.379485176065848
pre12,.8922073046780157,.4894013201845232,1.823058638954262,.0682945101073401,-.0670016568700051,1.851416266226037
pre11,.9618980563640486,.6353446542014798,1.513978358050389,.1300313285697585,-.2833545836409065,2.207150696369004
pre10,.0820463794029374,.6266865394927701,.1309209217567437,.8958378639650352,-1.14623666759893,1.310329426404805
pre9,.8352065155081424,.6059004617088928,1.378454991026926,.1680628550960503,-.3523365676574773,2.022749598673762
pre8,.3795996414319983,.5722588282952339,.66333557939653,.5071156543647257,-.7420070518617509,1.501206334725747
pre7,.1653244276913676,.6078328310861757,.2719899604566254,.7856297388453708,-1.026006029858555,1.35665488524129
pre6,.3295605644300646,.6445759701851792,.5112827341909529,.6091530931883946,-.9337851224328502,1.592906251292979
pre5,-.7095850214850792,.6711169887119285,-1.057319414379574,.2903658357195775,-2.024950148773433,.6057801058032746
pre4,.0530278994932514,.6442196175950666,.0823133882373989,.9343975082757147,-1.209619349127245,1.315675148113748
pre3,.3349096027422085,.5669747144150745,.5906958356824105,.5547242386811488,-.7763404176562201,1.446159623140637
pre2,.5005707970841115,.5565030270219485,.8994933949647121,.368389912407535,-.590155093166428,1.591296687334651
post0,1.09614285609166,.5098983526247709,2.149728177094741,.0315767222804179,.0967604491708046,2.095525263012515
post1,.682434669758796,.5356865966065401,1.273943895706694,.2026833002379828,-.3674917665908588,1.732361106108451
post2,.3369509235190705,.7166990430765923,.4701428399745487,.6382529688782785,-1.067753388665371,1.741655235703512
post3,.55010886056171,.573510218162564,.9591962673728323,.3374598805214144,-.5739505118026244,1.674168232926045
post4,.2995843076099515,.5831449055643081,.5137390462496527,.6074344488277583,-.8433587050641033,1.442527320284006
post5,.7909843607138166,.5861508212956482,1.349455348310179,.1771907532113501,-.3578501385342271,1.93981885996186
post6,.3834718527169261,.5458156908696764,.7025665607119511,.4823259078093358,-.6863072435844872,1.453250949018339
post7,.1364364969282141,.5980554655077486,.2281335173692956,.8195424439442474,-1.035730676224309,1.308603670080738
