variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre18,-.4785845822745909,.3934070315479743,-1.216512527474308,.2237897417933581,-1.249648195373433,.2924790308242515
pre17,.4424443874947488,.8756932667705549,.5052504161947337,.6133829638436392,-1.273882876879764,2.158771651869262
pre16,-.0559606905316554,.4736864400206091,-.1181386795223031,.90595777620466,-.9843690529370417,.8724476718737308
pre15,.0824735298034113,.4305193013216458,.1915675546955197,.848080959359211,-.7613287954363618,.9262758550431843
pre14,.3146738624708948,.8835501161862116,.3561471575932384,.7217303627974068,-1.41705254379026,2.04640026873205
pre13,.3731260633963074,.5615339201622109,.6644764456767314,.5063854195342368,-.727460196219216,1.473712323011831
pre12,-.0369286067060407,.3007607219174193,-.1227840074016723,.9022781386711239,-.6264087896284488,.5525515762163674
pre11,-.20949608464519,.2897318131598521,-.7230689732011097,.4696375101056344,-.777360003613988,.3583678343236081
pre10,-.1735582588975687,.259159889740901,-.6696956811915848,.5030518053785383,-.6815023090271061,.3343857912319687
pre9,-.2699149520389125,.2700030908327561,-.9996735637596896,.3174685096746183,-.7991112857856113,.2592813817077863
pre8,-.5254840902405894,.3151310254085555,-1.667509854224347,.095413066613531,-1.143129550452535,.0921613699713559
pre7,-.1070884704887627,.2705630322461161,-.3957986041173219,.6922536066652668,-.6373822692390994,.423205328261574
pre6,-.6887970190938625,.2720056417473463,-2.532289457928431,.0113320401091174,-1.221918280510366,-.1556757576773592
pre5,-.5435804233082923,.2708689132201865,-2.006802540926583,.0447706922181927,-1.074473737751363,-.0126871088652215
pre4,-.1081083427328325,.259266433391653,-.4169777835047466,.6766946578920783,-.6162612145806252,.4000445291149602
pre3,-.1855518359664525,.4661069722309304,-.3980885226375068,.6905649343578433,-1.099104714482087,.7280010425491821
pre2,-.2536545800277874,.2974980725567725,-.8526259610619215,.3938667610938913,-.8367400877091453,.3294309276535705
post0,-.1916384890518705,.3206008191193773,-.5977479707577196,.5500081117832837,-.8200045479398904,.4367275698361494
post1,.0402931213514324,.3745568422113322,.107575451334829,.9143324709594938,-.6938247995458304,.7744110422486952
post2,-.0789486302795844,.3159903498224365,-.2498450674963579,.802707165872936,-.6982783353937726,.5403810748346037
post3,-.0400522431032848,.3369200981044453,-.1188775716516282,.9053723509706773,-.7004035010556993,.6202990148491296
post4,-.5031654333237627,.2837847066744439,-1.773053379867264,.0762198620643015,-1.059373237768936,.0530423711214107
post5,-.3606533442792456,.2340258305792421,-1.541083492307602,.1232964669464195,-.8193355436666325,.0980288551081413
post6,-.6911125912201327,.3088792384870324,-2.23748476785094,.0252546737698456,-1.296504774226874,-.0857204082133911
post7,-.0608956482723263,.3986722560212524,-.1527461401003035,.8785984731340448,-.8422789117093127,.7204876151646601
post8,-.1299196765994922,.3006209870407637,-.4321710133360559,.6656171251925596,-.7191259841962714,.4592866309972869
post9,-.0482234045552171,.3534768539938403,-.1364259187280688,.8914845850462986,-.7410253077516672,.644578498641233
post10,-.0110175984254504,.3504221074804454,-.0314409342055145,.9749178965000271,-.6978323084737472,.6757971116228465
post11,-.3875919706668462,.3741649725967642,-1.035885235266403,.3002556865479395,-1.12094184123292,.3457578998992278
post12,.1448627818662619,.4203315083689553,.3446393596054316,.7303655119162351,-.6789718361042868,.9686973998368106
post13,-.4053859188979552,.4412420523510318,-.9187381772384853,.3582325359437816,-1.270204449970515,.459432612174604
post14,-.859414993651184,.4907664777157224,-1.75116890145256,.079916820562151,-1.821299614793579,.1024696274912108
post15,-.2446848782358749,.5110305748940708,-.4788067294928381,.6320761288341942,-1.246286400027052,.7569166435553024
post16,.1231466150205373,.4508827246635705,.2731233828318085,.7847583729167231,-.7605672865713503,1.006860516612425
post17,-.2737959802149098,.5310099217453906,-.5156136806539556,.6061242533887001,-1.314556302269308,.7669643418394881
post18,-.2456429460080967,.6473366587199504,-.3794670712668017,.7043410523259124,-1.514399482971696,1.023113590955502
post19,.0464033476532077,2.664917058402884,.0174126798831847,.986107393605551,-5.176738108602868,5.269544803909283
post20,-.5016256804125615,2.488360407472792,-.2015888369329982,.8402381729042847,-5.378722459614647,4.375471098789523
post21,.5690394995397267,2.627199782703177,.2165954425263506,.828523637769589,-4.580177454749954,5.718256453829408
post22,-.689060871926276,2.70266475681388,-.2549561021910082,.7987570043552474,-5.986186457567184,4.608064713714633
post23,.6749129785782217,2.656553679567138,.2540558407568835,.7994524182320544,-4.531836556370727,5.881662513527171
post24,.5075667891105081,2.699601765778429,.1880154308478723,.8508645548295937,-4.783555444415946,5.798689022636963
post25,.3728448163781055,2.794186310767151,.133435918335646,.8938486406585134,-5.103659718820352,5.849349351576563
post26,.4768901137754436,2.653659433532319,.1797103681615426,.8573799533524034,-4.724186803182862,5.677967030733749
post27,-.477963478507688,2.736654537028773,-.1746524714904718,.8613527158913751,-5.841707809212218,4.885780852196842
post28,1.054967123340403,2.632770250993726,.4007061090659966,.6886365124923635,-4.105167748175777,6.215101994856584
post29,.791885218243578,2.714206366662485,.2917557146611947,.7704734072974564,-4.527861507024209,6.111631943511364
post30,.3126768137097967,2.717336810219429,.1150673749878461,.9083917190872507,-5.013205468185236,5.63855909560483
post31,-.7372805050476188,2.562889120440927,-.2876755374109883,.77359511711789,-5.760450877481373,4.285889867386135
post32,18.31368057692041,4.437707361440996,4.126833764670247,.0000367792057725,9.615933974567788,27.01142717927303
post33,17.65554046135692,6.265780009491046,2.817772158392621,.004835811183465,5.374837307703435,29.9362436150104
post34,17.39404613622752,8.642507373990329,2.012615712492765,.0441550726917808,.4550429470846389,34.3330493253704
post35,17.79508170314476,6.31468164421809,2.81804890662041,.0048316449726185,5.418533106641133,30.17163029964838
post36,17.04270190772137,6.055631429884489,2.81435587767376,.004887508789205,5.173882401498982,28.91152141394376
post37,16.83284532350119,8.370340845320181,2.011010738339569,.0443243224831244,.4272787283490871,33.23841191865329
post38,17.36760098201536,6.176309120857518,2.811970813339739,.0049238971024808,5.262257547748384,29.47294441628234
post39,17.05145480646527,3.702419815204615,4.605489290123335,4.11497164827e-06,9.794845313016783,24.30806429991376
post40,18.01632034045257,6.396193293395087,2.816725435589446,.0048515981231242,5.480011847241565,30.55262883366358
