variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre18,.0144231408277406,.4212671254463305,.0342375180889307,.9726877489590934,-.811245252917784,.8400915345732651
pre17,-.047202989724252,.4023186693691758,-.1173273658870093,.9066006399479393,-.8357330919959143,.7413271125474103
pre16,.0617785948977027,.3783551857112963,.1632820091564512,.8702963984134775,-.6797839424604017,.8033411322558071
pre15,.0434885227176113,.3958515371078943,.1098606892759342,.9125198591866432,-.7323662332386822,.8193432786739048
pre14,.1917457230091429,.453839675464826,.4224966070072113,.6726625767733481,-.6977636956572624,1.081255141675548
pre13,-.3238909533012196,.3773791130127243,-.8582641225570392,.3907466356148848,-1.06354042332383,.4157585167213908
pre12,.4371422109662542,.3082718035824598,1.418041500669791,.1561786487730177,-.1670594215045725,1.041343843437081
pre11,.1218996643978137,.280004626063874,.4353487515952906,.6633093032621749,-.4268993181919846,.6706986469876121
pre10,.1679753365366283,.3444986919733464,.4875935393961507,.6258377726295814,-.5072296924522884,.8431803655255451
pre9,.0639287924859899,.3553776645116278,.1798897310382268,.8572391371353623,-.6325986308667585,.7604562158387383
pre8,.1512381103056263,.3271298710883271,.4623182523884867,.6438531123655991,-.4899246552947254,.792400875905978
pre7,.4182385123371151,.3217346759902942,1.299948508968714,.1936186176529556,-.212349865181525,1.048826889855755
pre6,.0538332190513312,.2849553501222486,.1889180849850204,.8501570190359925,-.5046690043902773,.6123354424929397
pre5,.3453674411944553,.2858256789371333,1.208314950842531,.2269261397806046,-.2148405953790348,.9055754777679453
pre4,.1146228884584898,.2611088990592026,.4389849938913829,.6606724096122989,-.3971411497404518,.6263869266574313
pre3,-.3929898177673318,.3584433422863099,-1.096379180209261,.2729128712853815,-1.095525859146662,.3095462236119985
pre2,-.3409663014254914,.3680540464658893,-.9264028060538975,.3542366863847685,-1.062338976862866,.3804063740118831
post0,.1939979629014912,.3470891681219616,.5589283121428998,.5762106462125816,-.4862843060415213,.8742802318445037
post1,-.0469413746030216,.3103110913683842,-.1512719844979546,.8797611680734971,-.6551399376883726,.5612571884823294
post2,.19648934571708,.2869973164905162,.6846382681197402,.4935722124670399,-.3660150582639751,.758993749698135
post3,.0300860800175633,.3244362339483808,.0927334152890892,.9261153498198214,-.6057972538010742,.6659694138362008
post4,.1639450418275919,.3647939800169707,.4494181669882956,.6531300284557782,-.5510380207826948,.8789281044378785
post5,.5621195596219043,.4068340821913871,1.381692400484447,.1670661687942104,-.2352605891566225,1.359499708400431
post6,-.4602963017037989,.3657487322438377,-1.258504161805073,.2082094830298015,-1.177150644292905,.2565580408853066
post7,.2264714845300247,.3887883263377903,.5825058757892331,.5602259848828752,-.5355396327016495,.988482601761699
post8,.1428009899880933,.3653093933846127,.3909042378161531,.6958680213974529,-.5731922642599222,.8587942442361088
post9,.2486200277028124,.3837770161201949,.6478241720055149,.517098679439512,-.5035691019870172,1.000809157392642
post10,.4490709319851497,.4541422831467816,.9888331226802045,.3227447955692422,-.4410315868393337,1.339173450809633
post11,.4989950655651753,.4587231440336474,1.087791344420533,.2766872314974444,-.4000857756157534,1.398075906746104
post12,.0237605555600832,.479605843997004,.049541839111184,.9604874953280595,-.9162496254489803,.9637707365691466
post13,-.0558330572802918,.5379335276868127,-.1037917408129988,.9173346209453748,-1.110163397623025,.9984972830624409
post14,-.0736595578923849,.5380888429701617,-.1368910707863711,.8911168968723183,-1.12829431059673,.9809751948119605
post15,-.0432948329668467,.5538277523168784,-.0781738235141295,.9376897840910254,-1.128777281146698,1.042187615213004
post16,.261936097135888,.5433180116314111,.4821045714081468,.6297316625649346,-.802947637813592,1.326819832085368
post17,-.4295009150408735,.5892257388738655,-.7289242249697717,.4660480154161125,-1.584362141997652,.7253603119159053
post18,-.3055849874705868,.6116054433862682,-.4996439956104024,.6173257733617341,-1.504309629256323,.8931396543151496
post19,-.8054175078943582,1.342587795076899,-.5998993219271939,.5485733343482897,-3.436841232328122,1.826006216539406
post20,-1.859951432094384,1.560421656755533,-1.191954382356907,.2332791327025693,-4.918321680031552,1.198418815842783
post21,-1.436865496943125,1.146972199432904,-1.252746577165124,.2102979493174808,-3.684889699100309,.811158705214059
post22,-.3932608297315841,1.182215361434939,-.3326473691343812,.7394004822865603,-2.710360360114067,1.923838700650899
post23,-.4501874971144197,1.227478198130451,-.366758039205985,.7137995096049086,-2.856000557258223,1.955625563029384
post24,-.8781020253424815,1.320095595746144,-.6651806340177668,.5059349655210297,-3.46544184915487,1.709237798469907
post25,-1.036426829809557,1.335365350236607,-.7761372793040625,.4376679343506492,-3.653694822476022,1.580841162856908
post26,-.7030271814817368,1.323334961000313,-.531254143660133,.595242677694483,-3.296716044525067,1.890661681561593
post27,-2.466913514088993,1.18723636626388,-2.077862154654287,.0377220571174125,-4.793854033102402,-.1399729950755835
post28,-1.597881559442839,1.3314461035628,-1.200109831834039,.2300966876332185,-4.207467969782114,1.011704850896436
post29,.2041435500362801,1.340396915520896,.1523008205050571,.8789496778006307,-2.422986129373252,2.831273229445813
post30,-.6651095428872864,1.361122858525117,-.4886476916624444,.6250911424948575,-3.332861324130723,2.00264223835615
post31,-.870504120236861,1.298990802694156,-.6701387865344409,.5027693214584947,-3.416479309766181,1.67547106929246
