variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre17,.2793606646393371,.4897709405106333,.5703904448640353,.5684129088726426,-.6805727394358134,1.239294068714488
pre16,.0538525334918676,.3386135991843284,.159038306853566,.8736386933944719,-.6098179255848973,.7175229925686325
pre15,.066438792744716,.3247905414434595,.204558890321878,.8379167769094572,-.5701389710037285,.7030165564931604
pre14,.4879848171277725,.4779950576020597,1.020899294599044,.3073021533871232,-.4488682805604131,1.424837914815958
pre13,.3734535228881291,.5292400726616138,.7056410543706284,.4804113865682586,-.6638379587039951,1.410745004480253
pre12,.1100423256668919,.2092349854214541,.5259269879998213,.5989389367816782,-.3000507100649215,.5201353613987052
pre11,-.0420066041403149,.2002082816530698,-.2098145181282056,.8338124414415267,-.434407625586983,.3503944173063531
pre10,.1341220012735791,.1633980992219345,.8208296296727948,.4117433188205396,-.1861323883437148,.4543763908908729
pre9,.1286486569685922,.207024504959131,.6214175321611755,.5343249395335899,-.2771119166685383,.5344092306057228
pre8,-.2400206894255902,.1747753219866552,-1.373309954158841,.1696560093812935,-.5825740259058259,.1025326470546454
pre7,.1879086536572142,.193584495580125,.9706802866319344,.3317075115278503,-.1915099856451841,.5673272929596125
pre6,-.4196386087941544,.1723604714152735,-2.434656887095104,.0149059164977383,-.7574589251264359,-.0818182924618728
pre5,-.3414143266768533,.1749591400437608,-1.951394631863524,.0510101195679262,-.684327939928724,.0014992865750174
pre4,-.1470414507718969,.1751277510021144,-.8396239312758694,.401119276902592,-.4902855354295395,.1962026338857457
pre3,-.0363848272061039,.2043485602656908,-.1780527700258662,.8586815333080484,-.4369006456194705,.3641309912072627
pre2,-.2190519952651409,.1716814037084037,-1.275921506543568,.2019832677116619,-.5555413633488935,.1174373728186116
post0,.1503253969648514,.1664088406976619,.9033498240515268,.3663402610269876,-.175829937511629,.4764807314413319
post1,-.0063605196021943,.1928086778795807,-.0329887620834514,.9736835493233537,-.3842585841529571,.3715375449485685
post2,.1248633302230272,.1710190269850016,.730113674626261,.4653207033216282,-.2103278033386595,.4600544637847139
post3,-.1717612851944429,.1859917925124351,-.9234885199730478,.355752680240162,-.5362984999388621,.1927759295499764
post4,-.3111309875870715,.1893799109683979,-1.642893303709443,.1004050107431093,-.6823087924805333,.0600468173063903
post5,.0215132897620584,.1953296216496556,.1101383885371199,.912299623686563,-.3613257337851017,.4043523133092185
