variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre17,.5068750418080556,.6452395174979515,.7855610638566707,.4321246827843236,-.7577711738899311,1.771521257506042
pre16,-.0143236766572094,.3369319984706755,-.0425120698604589,.9660904900924576,-.6746982588988377,.646050905584419
pre15,.2346621719364192,.3870595594203632,.6062688964143785,.5443362091576526,-.5239606243994337,.993284968272272
pre14,.8119679750951239,.5821837472116926,1.394693649528965,.1631082407287088,-.3290912018243648,1.953027152014613
pre13,.5909629808920303,.707866212353342,.8348512340027359,.403801474854742,-.7964293011933019,1.978355262977362
pre12,.2692871058913089,.2747833994662042,.9799977233502006,.3270872424541926,-.2692784606119341,.8078526723945518
pre11,-.1271037267260256,.2370248266826879,-.5362464704854867,.5917882206012388,-.5916638504659423,.3374563970138911
pre10,.063352319219177,.2166189950122671,.2924596673324488,.769935193269536,-.361213109372128,.487917747810482
pre9,.0705537642279672,.2558408274569836,.2757721077173655,.7827231080958353,-.4308850433626468,.5719925718185812
pre8,-.114132816792375,.2146140193115939,-.5318050384521609,.5948610327788602,-.5347685652204827,.3065029316357327
pre7,.0586061853350998,.1902542825514338,.3080413462927231,.758050871201597,-.3142853563702177,.4314977270404173
pre6,-.3398892234450375,.1923208103392623,-1.76730340749635,.0771774294951842,-.7168310851875499,.0370526382974749
pre5,-.1844805091678678,.1941706375761355,-.9500947798841721,.342064095409237,-.565047965672273,.1960869473365374
pre4,-.0364544250532663,.1794686100554744,-.2031242401777007,.8390379257284163,-.3882064371174591,.3152975870109265
pre3,-.1956630260724688,.1957481446160056,-.9995651629612951,.3175209892821301,-.5793223395603778,.1879962874154402
pre2,-.3076465607166047,.1832192673176996,-1.679116859381115,.0931292710836784,-.6667497259331125,.0514566044999031
post0,.1840599791600027,.2015717257047057,.9131239935388705,.3611773325727277,-.2110133435228071,.5791333018428125
post1,.0103815766174557,.2350923102831404,.0441595754661322,.9647772047041222,-.4503908845798149,.4711540378147263
post2,.3019553697372019,.190803892819978,1.582543025063406,.1135256583717796,-.0720133882999957,.6759241277743995
post3,.0308338862375779,.2122371299229867,.1452803581011787,.8844895221513968,-.3851432445936243,.4468110170687801
post4,-.1949061035942756,.2096441685474247,-.9296996188576783,.3525266318822983,-.6058011235160727,.2159889163275215
post5,.2304348077264137,.2547766039055672,.9044582751869328,.3657524495266251,-.2689181600319249,.7297877754847523
post6,-.1837233823783709,.2211441308075358,-.8307857039093994,.4060947001991566,-.6171579141535556,.2497111493968137
post7,-.1210979831750083,.2428147863013482,-.4987257366802951,.6179726109663364,-.5970062192394403,.3548102528894237
post8,-.4363598784734974,.2671905567923629,-1.633141094924991,.102439325321615,-.9600437467957323,.0873239898487376
post9,.0764800310038452,.2312038242581229,.3307905102748673,.7408027294505499,-.3766711376300036,.5296311996376941
post10,-.0383533171694122,.29646914341806,-.1293669780511661,.8970672757733539,-.6194221607962498,.5427155264574255
post11,.1106168311628693,.2594767913372588,.4263072261406741,.669883993077215,-.3979483346821727,.6191819970079113
post12,.0456745361708117,.3318545566373837,.1376341992516924,.8905295256417982,-.6047484429439678,.6960975152855913
post13,-.3414312949347775,.2892039038014672,-1.180590201054697,.2377655581997425,-.9082605305740394,.2253979407044845
post14,-.1981825619767297,.3641452188934834,-.5442404614811114,.5862760119088708,-.9118940761504115,.5155289521969522
post15,-.223349493350634,.4482337806478656,-.4982879537276516,.6182810972403341,-1.101871560074677,.6551725733734092
post16,.5283316313596009,.4487062652749825,1.177455436321624,.2390137744464997,-.3511164882168402,1.407779750936042
post17,-.2363609308968964,.4538575653988914,-.5207821768689938,.602518520437612,-1.125905413189756,.653183551395963
post18,-.1797647018640172,.39017973745627,-.460722801845046,.6449974936570346,-.9445029347756003,.584973531047566
post19,-.2792122841984092,.6495894403411746,-.4298288532088245,.6673201426026967,-1.552384192004642,.993959623607823
post20,-.8366856478175322,.9527234156010477,-.8782041399598536,.3798329457404806,-2.703989229623571,1.030617933988507
post21,-.2375238098994314,.662122748417037,-.3587307798550782,.7197964999300015,-1.535260550141499,1.060212930342636
post22,.045242350387692,.6197480730659022,.0730011957340625,.941805165993178,-1.169441552309574,1.259926253084958
post23,-.1307706266669913,.7644738210689104,-.1710596531404357,.8641768603342904,-1.629111783085773,1.36757052975179
post24,-.2699200544414834,.6222660087659969,-.4337695625971221,.664455786445671,-1.489539020426323,.9496989115433558
post25,.2030173671883497,.8108730797389523,.2503688582850819,.8023021103154681,-1.386264665133072,1.792299399509771
post26,.199852582345424,.6613380662320592,.302194282394894,.7625039626059527,-1.096346209074777,1.496051373765625
post27,-.7928171104615945,.8757402275795835,-.9053108279070653,.365300741656842,-2.509236416330488,.9236021954072994
post28,.7492236607018049,.7337677476789611,1.021063767209357,.3072242280573277,-.6889346977660326,2.187382019169642
post29,.778742280046125,.801481239084252,.9716288318063342,.3312352336806487,-.792132082843545,2.349616642935795
post30,.1075999318060452,.8075109518408702,.1332488823349718,.8939965529781564,-1.475092450923718,1.690292314535809
post31,-.3551736606776905,.7733135860760848,-.4592880133916924,.64602735431678,-1.870840438142332,1.160493116786951
post32,18.36169284417678,2.189480684315099,8.386323284656232,5.01582783178e-17,14.07038955807307,22.65299613028048
post33,17.788740536599,5.968457617911879,2.980458549829254,.0028781718666667,6.090778562237997,29.48670251096
post34,18.46412402004563,3.706833433135649,4.981104318039626,6.32224453378e-07,11.1988639944108,25.72938404568047
post35,17.12325662557809,5.82116946281896,2.941549242802147,.0032657491463451,5.713974130548555,28.53253912060762
post36,17.38684278167391,5.820041927582526,2.987408509769257,.0028135349266783,5.979770215099085,28.79391534824873
post37,18.05106517659172,3.714951949909537,4.859030593122822,1.17961906876e-06,10.76989315047218,25.33223720271126
post38,18.07700663050815,2.788473502943745,6.482760769081922,9.00592395511e-11,12.61169899289417,23.54231426812213
post39,17.29891531269516,3.771610496588103,4.586612357862565,4.50496006585e-06,9.906694575669251,24.69113604972107
post40,17.82831848404723,5.978023275344761,2.982309981558084,.0028608217673544,6.111608165629329,29.54502880246513
