variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
imput,-.0506594110912178,.206295343027137,-.2455674003487022,.8060171273288311,-.4549908536027424,.3536720314203068
apt,1138510.773964095,375226.9259071897,3.034192632129229,.002411803778781,403079.5131563239,1873942.034771866
att,-.0115407803197562,.0524403518274798,-.2200744258490769,.8258131917673892,-.1143219812382257,.0912404205987133
scale,.2278111819929326,.0480782289662349,4.738343880198313,2.15471937817e-06,.1335795847786417,.3220427792072235
