variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
imput,-.1678584212676156,.1052379284660861,-1.595037299900003,.1107038950024724,-.3741209708687468,.0384041283335156
apt,331416.7004127074,197450.7686679443,1.67847764102684,.0932538917785662,-55579.69489621313,718413.0957216279
att,-.126894177118865,.0899738259878775,-1.410345461311848,.1584377009659691,-.3032396356063788,.0494512813686488
scale,.7559595530602449,.1022461261182689,7.393527576642077,1.42983778584e-13,.5555608283096977,.9563582778107921
